,ID Iklan,Merk,Model,Tahun,Jenis,Pintu,Kapasitas,Transmisi,BBM,Tipe Penjual,Boleh Nego,Test Drive,Loc,Price,Kilometer,CC Mesin,Airbags,Tenaga mesin,Jumlah Gigi
1058,117748,Toyota,Avanza Veloz,,,,,Manual,Bensin,Owner,No,Yes,Jambi,115.000.000,,,,,
1059,117747,Toyota,Rush,,,,,Manual,Bensin,Owner,No,Yes,Jambi,100.000.000,,,,,
1060,117746,Honda,,,,,,Matic,Bensin,Owner,No,Yes,Jambi,125.000.000,,,,,
1061,117745,Toyota,Rush,,,,,Matic,Bensin,Owner,No,Yes,Jambi,120.000.000,,,,,
1062,117744,Toyota,Fortuner 2.7 G Lux,,,,,Matic,Bensin,Owner,No,Yes,Jambi,130.000.000,,,,,
1063,100096,Honda,,2015,City Car,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Sukabumi,110.000.000,30000,1300,2,,
1064,104078,Nissan,Serena All-New,2013,MPV,4,7 penumpang,Matic,Bensin,Owner,No,No,Bogor,195.000.000,,2000,,,
1065,103484,Honda,Freed,2010,MPV,4,7 penumpang,Matic,Bensin,Owner,No,No,Jakarta Selatan,123.000.000,90000,1500,,,
1066,117743,Toyota,Fortuner SRZ,,,,,Matic,Bensin,Owner,No,Yes,Jambi,165.000.000,,,,,
1067,117742,Honda,HR-V,,,,,Matic,Bensin,Owner,No,Yes,Jambi,120.000.000,,,,,
1068,117741,Honda,CR-V,,,,,Matic,Bensin,Owner,No,Yes,Jambi,135.000.000,,,,,
1069,117740,Toyota,Kijang Innova,,,,,Manual,Bensin,Owner,No,Yes,Jambi,115.000.000,,,,,
1070,117739,Daihatsu,Terios R,,,,,Manual,Bensin,Owner,No,Yes,Jambi,115.000.000,,,,,
1071,117738,Toyota,Rush,,,,,Matic,Bensin,Owner,No,Yes,Jambi,125.000.000,,,,,
1072,117737,Mitsubishi,Xpander,,,,,Matic,Bensin,Owner,No,Yes,Jambi,130.000.000,,,,,
1073,117736,Honda,HR-V,,,,,Matic,Bensin,Owner,No,Yes,Jambi,120.000.000,,,,,
1074,117734,Mazda,CX-5,2012,SUV,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Tangerang,205.000.000,120000,2500,2,,5
1075,117731,Daihatsu,Taruna,2004,MPV,5,5 penumpang,Manual,Bensin,Owner,Yes,No,Jember,28.000.000,880000,1500,,94 HP,5
1076,104271,Nissan,Truck,2010,Truck,2,2 penumpang,Manual,Diesel,Owner,No,No,Jakarta Utara,220.000.000,,,,,
1077,103641,Toyota,Avanza Veloz,2014,MPV,4,7 penumpang,Manual,Bensin,Owner,No,No,Jakarta Utara,140.000.000,51000,1500,,,
1078,103927,Chevrolet,Orlando,2012,MPV,4,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Sleman,145.000.000,90,18,2,18 HP,2
1079,117730,Daihatsu,Taruna,2004,MPV,5,5 penumpang,Manual,Bensin,Owner,Yes,No,Sidoarjo,Penjual,990000,1500,,94 HP,5
1080,117729,Daihatsu,Taruna,2004,MPV,5,5 penumpang,Manual,Bensin,Owner,Yes,No,Surabaya,28.000.000,900000,1500,,94 HP,5
1081,117728,Toyota,Hilux,2016,,4,,Manual,Bensin,Owner,No,Yes,Bandar Lampung,80.000.000,35000,,,,5
1082,117727,Mitsubishi,Strada,2016,,4,,Manual,Diesel,Owner,No,Yes,Bandar Lampung,85.000.000,30000,,,,5
1083,117726,Toyota,Kijang Innova G 2.5,2017,,5,,Manual,Diesel,Owner,No,Yes,Bandar Lampung,100.000.000,30000,,,,5
1084,117724,Honda,CR-V,2007,Jip,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Jakarta Selatan,108.000.000,160000,2000,2,,6
1085,117723,Honda,CR-V,2007,Jip,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Jakarta Selatan,80.000.000,160000,2000,2,,6
1086,117722,Toyota,Vellfire,2012,Minibus,4,7 penumpang,Matic,Bensin,Owner,No,No,Jakarta Utara,365.000.000,80000,2400,,,
1087,117721,Honda,Jazz,2017,Hatcback,4,5 penumpang,Matic,Bensin,Dealer,No,Yes,Palembang,54.000.000,25000,1,4,87 HP,5
1088,117720,Honda,Jazz,2019,Hatcback,4,5 penumpang,Matic,Bensin,Dealer,No,Yes,Palembang,89.000.000,19000,2,4,117 HP,5
1089,101898,Toyota,Kijang Innova G 2.5,2010,SUV,4,7 penumpang,Matic,Diesel,Owner,Yes,Yes,Sleman,179.000.000,100,25,2,25 HP,2
1090,104275,Hyundai,Tucson,2011,SUV,4,5 penumpang,Matic,Bensin,Owner,No,No,Jakarta Timur,119.000.000,95000,2000,,,
1091,104281,Toyota,Fortuner VRZ,2018,SUV,4,7 penumpang,Matic,Diesel,Owner,Yes,Yes,Sleman,465.000.000,16000,24,4,24 HP,2
1092,117719,Honda,Jazz,2018,Hatcback,4,5 penumpang,Matic,Bensin,Dealer,No,Yes,Palembang,87.000.000,23000,2,4,117 HP,5
1093,117718,Honda,CR-V,2019,SUV,4,5 penumpang,Matic,Bensin,Dealer,No,Yes,Palembang,145.000.000,17000,2,4,117 HP,5
1094,117716,Honda,CR-V,2013,SUV,4,5 penumpang,Manual,Bensin,Dealer,No,Yes,Palembang,110.000.000,80000,2,4,117 HP,5
1095,117715,Honda,Civic,2018,Sedan,4,5 penumpang,Matic,Bensin,Dealer,No,Yes,Palembang,180.000.000,22000,2,4,117 HP,5
1096,117714,Honda,BRV,2017,MPV,4,5 penumpang,Matic,Bensin,Dealer,No,Yes,Palembang,98.000.000,30000,2,4,117 HP,5
1097,117713,Mitsubishi,Xpander,2018,MPV,4,7 penumpang,Manual,Bensin,Owner,No,No,Jakarta Timur,167.500.000,55000,1500,,,
1098,117712,Honda,BRV,2016,MPV,4,5 penumpang,Manual,Bensin,Dealer,No,Yes,Palembang,90.000.000,40000,2,4,117 HP,5
1099,117711,Honda,BRV,2016,MPV,4,5 penumpang,Matic,Bensin,Dealer,No,Yes,Palembang,98.000.000,34000,2,4,117 HP,5
1100,117710,Honda,Brio,2017,City Car,4,5 penumpang,Matic,Bensin,Dealer,No,Yes,Palembang,58.000.000,20000,1,4,87 HP,5
1101,117709,Honda,Brio,2016,City Car,4,5 penumpang,Manual,Bensin,Dealer,No,Yes,Palembang,57.000.000,38000,1,4,87 HP,5
1102,102036,Mercedes-Benz,E-Class,2008,Sedan,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Jakarta Selatan,170.000.000,105000,2500,4,,5
1103,103958,Honda,Brio,2013,City Car,4,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Sleman,117.000.000,80,13,2,13 HP,2
1104,104196,Honda,Mobilio,2014,MPV,4,7 penumpang,Matic,Bensin,Owner,No,No,Jakarta Utara,125.000.000,,1500,,,
1105,117708,Honda,Brio,2015,City Car,4,5 penumpang,Manual,Bensin,Dealer,No,Yes,Palembang,52.000.000,35000,1,4,87 HP,5
1106,117707,Honda,Brio,2017,City Car,4,5 penumpang,Matic,Bensin,Dealer,No,Yes,Palembang,55.000.000,33000,1,4,87 HP,5
1107,117706,Daihatsu,Terios TX,2013,Minibus,4,5 penumpang,Manual,Bensin,Dealer,No,Yes,Palembang,58.000.000,55000,1,4,87 HP,5
1108,117705,Daihatsu,Grand Max MB 1.3,2017,Minibus,4,5 penumpang,Manual,Bensin,Dealer,No,Yes,Palembang,38.000.000,34000,1,4,87 HP,5
1109,117704,Daihatsu,Sigra,2017,Hatcback,5,5 penumpang,Matic,Bensin,Dealer,Yes,No,Jakarta Selatan,99.000.000,62000,1200,2,74 HP,5
1110,117703,Daihatsu,Ayla,2016,MPV,4,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Pontianak,95.000.000,28061,1000,2,88 HP,
1111,117702,Toyota,Calya,2017,MPV,4,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Pontianak,124.000.000,15585,1200,2,88 HP,5
1112,117701,Mercedes-Benz,S 300 L,2011,Sedan,4,5 penumpang,Matic,Bensin,Owner,No,No,Bekasi,395.000.000,41000,3000,,,
1113,117700,Daihatsu,Grand Max MB 1.3,2017,Minibus,4,7 penumpang,Manual,Bensin,Owner,Yes,Yes,Pontianak,119.000.000,16142,1300,2,87 HP,6
1114,117699,Daihatsu,Grand Max PU,2016,Truck,2,2 penumpang,Manual,Bensin,Owner,No,No,Jakarta Timur,85.000.000,100000,1500,,,
1115,104085,Toyota,Hilux,2014,Komersial,2,2 penumpang,Manual,Diesel,Owner,No,Yes,Balikpapan,128.000.000,45000,2500,2,90 PS,5
1116,100120,Toyota,Etios Valco,2014,City Car,5,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Bekasi,102.000.000,107000,1200,2,92 HP,6
1117,104016,Nissan,Grand Livina,2018,SUV,4,5 penumpang,Manual,Bensin,Owner,Yes,No,Semarang,130.000.000,26000,1500,,,
1118,117698,Toyota,Hilux,2017,Truck,4,5 penumpang,Manual,Diesel,Owner,Yes,Yes,Pekanbaru,96.000.000,25290,2400,2,,5
1119,117697,Toyota,Hilux,2016,Truck,4,5 penumpang,Manual,Diesel,Owner,Yes,Yes,Pekanbaru,90.000.000,26295,2400,2,,5
1120,117696,Mitsubishi,Strada,2016,Truck,4,5 penumpang,Manual,Diesel,Owner,Yes,Yes,Pekanbaru,105.000.000,28410,2500,2,,5
1121,117695,Toyota,Kijang Innova G 2.4,2017,MPV,4,7 penumpang,Manual,Diesel,Owner,Yes,Yes,Pekanbaru,95.500.000,26220,2400,2,,5
1122,117694,Toyota,Hilux,2016,Truck,4,5 penumpang,Manual,Diesel,Owner,Yes,Yes,Pekanbaru,93.500.000,25120,2400,2,,5
1123,117693,Toyota,Yaris,2016,Hatcback,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Medan,83.000.000,24711,1500,2,,
1124,117692,Toyota,Avanza 1.3 G,2017,MPV,4,7 penumpang,Manual,Bensin,Owner,Yes,Yes,Medan,76.000.000,24711,1300,2,,5
1125,117691,Mitsubishi,Pajero Sport,2016,SUV,4,7 penumpang,Matic,Diesel,Owner,Yes,Yes,Medan,133.500.000,27301,2500,2,,
1126,117690,Toyota,Hilux,2018,Truck,4,5 penumpang,Manual,Diesel,Owner,Yes,Yes,Medan,98.500.000,25195,2400,2,,5
1127,117689,Toyota,Kijang Innova G 2.0,2017,MPV,4,7 penumpang,Matic,Diesel,Owner,Yes,Yes,Medan,97.000.000,26052,2000,2,,
1128,101406,Honda,Jazz,2013,Hatcback,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Bekasi,150.000.000,88000,1500,2,120 HP,4
1129,103493,Toyota,Alphard,2015,MPV,4,7 penumpang,Matic,Bensin,Owner,No,No,Jakarta Selatan,800.000.000,27000,2500,,,
1130,104470,Honda,Odyssey,2012,SUV,4,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Sleman,245.000.000,80,24,4,24 HP,2
1131,117688,Toyota,Avanza Veloz,2018,MPV,,,Manual,Bensin,Owner,Yes,Yes,Semarang,85.000.000,48210,,,,
1132,117687,Honda,HR-V,2018,SUV,,,Matic,Bensin,Owner,Yes,Yes,Semarang,110.000.000,44880,,,,
1133,117686,Toyota,Yaris,2019,City Car,,,Matic,Bensin,Owner,Yes,Yes,Semarang,105.000.000,28870,,,,
1134,117685,Toyota,Avanza 1.3 G,2020,MPV,,,Matic,Bensin,Owner,Yes,Yes,Semarang,95.000.000,16550,,,,
1135,117682,Honda,HR-V,2021,SUV,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Jakarta Selatan,196.200.000,100,15000,2,120 PS,6
1136,117680,Toyota,Avanza 1.3 G,2019,MPV,,,Manual,Bensin,Owner,Yes,Yes,Semarang,86.000.000,39210,,,,
1137,117679,Honda,Mobilio,2018,MPV,,,Manual,Bensin,Owner,Yes,Yes,Semarang,80.000.000,44710,,,,
1138,117678,Toyota,Kijang Innova,2017,MPV,,,Matic,Bensin,Owner,Yes,Yes,Semarang,85.000.000,55210,,,,
1139,117677,Toyota,Agya,2019,City Car,,,Matic,Bensin,Owner,Yes,Yes,Semarang,70.000.000,33210,,,,
1140,117676,Toyota,Yaris,2019,City Car,,,Matic,Bensin,Owner,Yes,Yes,Semarang,100.000.000,27730,,,,
1141,104240,Toyota,Fortuner 2.5 VNT,2014,SUV,4,7 penumpang,Matic,Diesel,Owner,Yes,Yes,Sleman,308.000.000,80,25,3,25 HP,2
1142,104462,Mercedes-Benz,E 200 CGI,2011,Sedan,4,5 penumpang,Matic,Bensin,Owner,No,No,Jakarta Barat,249.000.000,65000,1800,,,
1143,114836,Toyota,Fortuner,2014,SUV,4,7 penumpang,Matic,Bensin,Owner,No,No,Jakarta Timur,265.000.000,85000,2700,,,
1144,117675,Honda,Jazz,2018,City Car,,,Matic,Bensin,Owner,Yes,Yes,Semarang,97.000.000,25530,,,,
1145,117674,VW,Kodok,1974,Minibus,2,5 penumpang,Manual,Bensin,Owner,Yes,No,Banjarnegara,38.500.000,175000,1302,4,,4
1146,117673,Nissan,Serena,2017,Minibus,4,7 penumpang,Matic,Bensin,Owner,No,No,Bekasi,240.000.000,120000,2000,,,
1147,117672,Honda,Mobilio,2016,MPV,5,7 penumpang,Matic,Bensin,Owner,No,No,Tangerang,155.000.000,77000,1500,2,,
1148,117671,Toyota,Kijang Innova G 2.0,2005,MPV,5,7 penumpang,Manual,Bensin,Owner,No,No,Tangerang,99.000.000,105000,2000,2,,
1149,117670,Mitsubishi,Pajero Sport,2012,SUV,5,7 penumpang,Matic,Diesel,Owner,No,No,Tangerang,230.000.000,120000,2500,2,,
1150,117669,Honda,Freed,2013,MPV,5,7 penumpang,Matic,Bensin,Owner,No,No,Tangerang,145.000.000,120000,1500,2,,
1151,117668,Toyota,Avanza 1.3 G,2016,MPV,,,Manual,Bensin,Owner,Yes,Yes,Semarang,65.000.000,74070,,,,
1152,117667,Mitsubishi,Xpander,2020,MPV,,,Manual,Bensin,Owner,Yes,Yes,Semarang,135.000.000,11200,,,,
1153,117666,Daihatsu,Xenia,2018,MPV,,,Manual,Bensin,Owner,Yes,Yes,Semarang,70.000.000,26580,,,,
1154,114696,Mercedes-Benz,C 200,2018,Sedan,4,5 penumpang,Matic,Bensin,Owner,No,No,Jakarta Utara,620.000.000,12000,2000,,,
1155,104630,BMW,X1,2018,SUV,4,5 penumpang,Matic,Bensin,Owner,No,No,Jakarta Timur,575.000.000,19000,1500,,,
1156,104242,Wuling,Confero S,2017,MPV,4,7 penumpang,Manual,Bensin,Owner,Yes,Yes,Sleman,125.000.000,45000,1500,2,,5
1157,117665,Honda,Jazz,2016,City Car,,,Manual,Bensin,Owner,Yes,Yes,Semarang,75.000.000,60780,,,,
1158,117664,Honda,Mobilio,2018,MPV,,,Manual,Bensin,Owner,Yes,Yes,Semarang,90.000.000,32790,,,,
1159,117662,Honda,Jazz,2016,Hatcback,5,5 penumpang,Manual,Bensin,Dealer,No,No,Tangerang,210.000.000,60000,1497,2,118 HP,6
1160,117661,Daihatsu,Ayla,2015,Hatcback,5,5 penumpang,Manual,Bensin,Dealer,No,No,Bekasi,87.000.000,61000,1000,2,74 HP,5
1161,117660,Toyota,Fortuner,2017,SUV,5,7 penumpang,Matic,Diesel,Owner,Yes,Yes,Surabaya,106.000.000,,,2,,
1162,117659,Mitsubishi,Strada,2015,Truck,5,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,98.000.000,,,2,,
1163,117638,Toyota,Calya,2018,MPV,4,7 penumpang,Matic,Bensin,Owner,No,No,Tangerang,105.000.000,79925,1200,,,
1164,117637,Toyota,Hilux,2016,Truck,4,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,100.000.000,,,2,,
1165,117636,Toyota,Hilux,2015,Truck,3,2 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,97.000.000,,,2,,
1166,117635,Kia,Rio All New,2015,Hatcback,4,5 penumpang,Manual,Bensin,Owner,Yes,No,Jakarta Timur,110.000.000,70000,,,,6
1167,104221,Toyota,Kijang Innova V 2.5,2014,MPV,4,7 penumpang,Manual,Diesel,Owner,No,Yes,Surabaya,235.000.000,53000,2500,,,5
1168,100284,Hino,FG Series 4x2,2015,Truck,2,2 penumpang,Manual,Diesel,Owner,Yes,Yes,Jakarta Utara,505.000.000,109458,7684,,,
1169,103927,Chevrolet,Orlando,2012,MPV,4,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Sleman,145.000.000,90,18,2,18 HP,2
1170,117634,Toyota,Alphard,2011,Minibus,4,7 penumpang,Matic,Bensin,Owner,No,No,Jakarta Selatan,310.000.000,86000,2400,,,
1171,117633,Honda,HR-V,2015,SUV,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,110.000.000,,,2,,
1172,117632,Toyota,Fortuner VRZ,2016,SUV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,157.000.000,,,2,,
1173,117631,Daihatsu,Grand Max PU,2018,Komersial,2,2 penumpang,Manual,Bensin,Owner,Yes,Yes,Pontianak,109.000.000,30956,1300,2,87 HP,6
1174,117630,Toyota,Yaris,2015,City Car,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,110.000.000,,,2,,
1175,117629,Toyota,Avanza 1.3 G,2017,SUV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,180.000.000,,,2,,
1176,117628,Toyota,Kijang Innova G 2.4,2016,MPV,5,7 penumpang,Matic,Diesel,Owner,Yes,Yes,Surabaya,180.000.000,,,2,,
1177,117627,Datsun,GoPlus,2016,Hatcback,4,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Pontianak,93.000.000,22703,1200,2,67 HP,6
1178,117625,Mitsubishi,Mirage,2013,Hatcback,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Pontianak,109.000.000,36156,1500,2,76 HP,5
1179,117624,Honda,HR-V,2019,SUV,4,5 penumpang,Matic,Bensin,Owner,No,No,Bekasi,278.000.000,21000,1500,,,
1180,102078,Suzuki,Ertiga,2015,SUV,4,7 penumpang,Manual,Bensin,Owner,No,No,Bogor,129.000.000,107000,1500,,,
1181,103639,Toyota,Fortuner 2.5 VNT,2015,SUV,4,7 penumpang,Matic,Diesel,Owner,No,No,Bogor,310.000.000,,2500,,,
1182,103573,Mazda,2,2015,Hatcback,4,5 penumpang,Matic,Bensin,Owner,No,No,Bekasi,170.000.000,25000,1500,,,
1183,117623,Daihatsu,Ayla,2017,Hatcback,5,5 penumpang,Manual,Bensin,Dealer,No,No,Bogor,97.000.000,10000,1200,2,74 HP,5
1184,117622,Nissan,X-Trail,2010,SUV,5,5 penumpang,Matic,Bensin,Owner,No,No,Jakarta Selatan,128.000.000,125000,2000,2,,
1185,117620,Honda,HR-V,2015,SUV,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,170.000.000,,,2,,
1186,117619,Honda,CR-V,2016,SUV,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,190.000.000,,,2,,
1187,117618,Toyota,Kijang Innova,2015,SUV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,170.000.000,,,,,
1188,117617,Honda,All New Jazz,2015,Hatcback,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Makassar,205.000.000,80000,1500,2,,
1189,117616,Honda,Accord,2014,Sedan,4,5 penumpang,Matic,Bensin,Owner,No,No,Jakarta Barat,235.000.000,69000,2400,,,
1190,117614,Toyota,Camry,2012,Sedan,4,5 penumpang,Matic,Bensin,Owner,No,No,Jakarta Barat,190.000.000,,2500,,,
1191,117613,Toyota,Calya,2018,Minibus,4,7 penumpang,Manual,Bensin,Owner,Yes,No,Bogor,55.000.000,92000,1200,2,1200 KM,5
1192,117611,Honda,City,2010,Sedan,4,5 penumpang,Matic,Bensin,Owner,No,No,Jakarta Timur,105.000.000,100000,1500,,,
1193,103845,Toyota,Kijang Innova G 2.0,2015,MPV,5,7 penumpang,Manual,Bensin,Owner,No,No,Jakarta Selatan,172.000.000,75000,2000,2,174 HP,6
1194,103764,Toyota,,2007,Sedan,4,5 penumpang,Manual,Bensin,Owner,No,No,Jakarta Selatan,72.500.000,,1500,,,
1195,100350,Honda,Mobilio,2015,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,No,Sleman,157.000.000,30000,1500,,,
1196,117610,Mitsubishi,Strada,2018,Komersial,2,2 penumpang,Manual,Bensin,Owner,Yes,Yes,Pontianak,245.000.000,16109,2500,2,176 HP,6
1197,117608,Toyota,Fortuner VRZ,2016,SUV,4,7 penumpang,Matic,Diesel,Owner,No,No,Jakarta Utara,355.000.000,109000,2400,,,
1198,117606,Toyota,Fortuner 2.7 G Lux,2014,SUV,4,5 penumpang,Matic,Bensin,Dealer,Yes,Yes,Tanah Bumbu,125.000.000,50000,3,2,,5
1199,117605,Daihatsu,Xenia,2018,SUV,4,5 penumpang,Manual,Bensin,Dealer,Yes,Yes,Banjarbaru,75.000.000,20000,1,2,,5
1200,117604,Mitsubishi,Xpander,2019,SUV,4,5 penumpang,Matic,Bensin,Dealer,Yes,Yes,Kotabaru,125.000.000,12000,1,2,,5
1201,117603,Toyota,Avanza 1.3 G,2018,SUV,4,5 penumpang,Matic,Bensin,Dealer,Yes,Yes,Tanah Bumbu,85.000.000,20000,1,2,,5
1202,117602,Toyota,Rush,2017,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,110.000.000,,,2,,
1203,117601,Toyota,Hilux,2015,Truck,3,2 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,110.000.000,,,2,,
1204,117600,Suzuki,Ignis,,SUV,5,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,80.000.000,,,2,,
1205,117598,Jeep,Wrangler Rubicon,2012,Jip,4,5 penumpang,Matic,Bensin,Dealer,No,No,Tangerang,850.000.000,50000,3600,2,304 HP,6
1206,103547,Nissan,Juke,2012,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Jakarta Selatan,155.000.000,100000,1500,2,,
1207,99919,Mitsubishi,Pajero Sport,2015,,5,5 penumpang,Matic,Diesel,Dealer,Yes,No,Bogor,Penjual,,,,,
1208,100096,Honda,,2015,City Car,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Sukabumi,110.000.000,30000,1300,2,,
1209,117592,Daihatsu,Xenia,2015,Minibus,4,7 penumpang,Manual,Bensin,Owner,No,No,Tangerang,105.000.000,14500,1300,,,
1210,117591,Honda,Mobilio,2016,SUV,5,5 penumpang,Matic,Bensin,Dealer,Yes,Yes,Tangerang,148.000.000,44000,1500,2,92 HP,5
1211,117587,Mercedes-Benz,E 260,2003,Sedan,4,5 penumpang,Matic,Bensin,Owner,No,No,Jakarta Utara,135.000.000,59000,2600,,,
1212,117586,Honda,Mobilio,2017,MPV,4,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Medan,85.500.000,26125,1500,2,,
1213,117585,Daihatsu,Xenia,2018,MPV,4,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Medan,80.000.000,24130,1500,2,,
1214,117584,Toyota,Kijang Innova G 2.4,2017,MPV,4,7 penumpang,Matic,Diesel,Owner,Yes,Yes,Medan,97.000.000,22850,2400,2,,
1215,117583,Toyota,Rush,2016,SUV,4,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Medan,98.500.000,25190,1500,2,,
1216,117582,Toyota,Avanza 1.3 E,2017,MPV,4,7 penumpang,Manual,Bensin,Owner,Yes,Yes,Medan,79.000.000,21750,1300,2,,5
1217,117579,Honda,All New Jazz,2012,City Car,5,5 penumpang,Matic,Bensin,Dealer,Yes,No,Bekasi,95.750.000,66724,1500,2,105 HP,5
1218,117564,Mitsubishi,Xpander,2019,MPV,5,7 penumpang,Matic,Bensin,Dealer,No,Yes,Bogor,245.000.000,30000,1500,2,,6
1219,104236,Mitsubishi,Kuda,2003,SUV,5,7 penumpang,Manual,Bensin,Owner,Yes,Yes,Bekasi,68.500.000,,2000,,,5
1220,104453,Toyota,Camry New 2.4 V,2008,Sedan,4,5 penumpang,Matic,Bensin,Owner,No,No,Jakarta Timur,108.000.000,,2400,,,
1221,100079,Toyota,Kijang Innova E 2.0,2013,Minibus,4,7 penumpang,Manual,Bensin,Owner,No,No,Jakarta Timur,125.000.000,,2000,,,
1222,117560,Nissan,Serena,2013,MPV,5,7 penumpang,Matic,Bensin,Dealer,No,Yes,Jakarta Timur,150.000.000,120000,2000,2,,6
1223,117557,Mitsubishi,Colt,2019,Truck,2,2 penumpang,Manual,Bensin,Dealer,Yes,No,Jakarta Timur,88.000.000,60500,1500,,,5
1224,117550,Nissan,X-Trail,2008,SUV,5,5 penumpang,Matic,Bensin,Dealer,Yes,No,Jakarta Utara,101.000.000,105000,2500,2,74 HP,6
1225,117549,Mercedes-Benz,Viano,2017,Minibus,4,7 penumpang,Matic,Diesel,Owner,No,No,Jakarta Timur,Penjual,43000,2200,,,
1226,117543,Mitsubishi,L 300,2015,Komersial,2,2 penumpang,Manual,Diesel,Dealer,Yes,No,Jakarta Timur,129,,35959,2,74 HP,5
1227,117542,Toyota,Avanza 1.3 G,2013,SUV,5,5 penumpang,Manual,Bensin,Dealer,Yes,Yes,Jakarta Timur,111.000.000,115000000,1300,2,92 HP,5
1228,117540,Toyota,Hilux,2017,Truck,5,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,150.000.000,,,2,,
1229,117539,Honda,Brio,2016,SUV,4,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Pontianak,184.000.000,37376,1500,,120 HP,6
1230,117538,Daihatsu,Ayla,2014,City Car,4,5 penumpang,Manual,Bensin,Owner,No,No,Bogor,74.500.000,46000,1000,,,
1231,117536,Toyota,Fortuner 2.5 G AT,2013,SUV,4,7 penumpang,Matic,Diesel,Owner,Yes,Yes,Pontianak,282.000.000,40959,2500,2,163 HP,5
1232,102018,Nissan,Serena,2010,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Bandung,113.500.000,100000,2000,2,,5
1233,102046,Toyota,Kijang LGX,2003,Minibus,4,7 penumpang,Manual,Bensin,Owner,No,No,Jakarta Selatan,95.000.000,90000,1800,,,
1234,104271,Nissan,Truck,2010,Truck,2,2 penumpang,Manual,Diesel,Owner,No,No,Jakarta Utara,220.000.000,,,,,
1235,117535,Mitsubishi,L 300,2019,Komersial,2,2 penumpang,Manual,Bensin,Owner,Yes,Yes,Pontianak,164.000.000,84728,2500,2,72 PS,6
1236,117534,Honda,HR-V,2016,SUV,,,Manual,Bensin,Owner,Yes,Yes,Depok,185.000.000,,1500,2,,
1237,117532,Toyota,,2017,Hatcback,,,Matic,Bensin,Dealer,Yes,Yes,Bandung,60.000.000,50000,,,,
1238,117531,Mitsubishi,L 300,2016,Truck,2,2 penumpang,Manual,Bensin,Owner,Yes,Yes,Mataram,68.000.000,,1500,,,5
1239,117529,Honda,All New Jazz RS,2018,Hatcback,5,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Mataram,88.000.000,,1500,2,1500 HP,5
1240,117528,Honda,Brio,2017,Hatcback,5,5 penumpang,Matic,Bensin,Dealer,No,Yes,Jakarta Timur,125.000.000,40000,1200,2,,6
1241,117527,Honda,All New Jazz RS,2019,Hatcback,5,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Mataram,98.000.000,,1500,2,1500 HP,5
1242,117526,Toyota,Hilux,2019,Jip,4,5 penumpang,Manual,Diesel,Owner,Yes,Yes,Banjarmasin,73.000.000,2500,2500,2,,5
1243,117525,Mitsubishi,FE 74 HD 125 PS,2017,Truck,2,2 penumpang,Manual,Diesel,Owner,Yes,Yes,Banjarmasin,105.000.000,2500,3200,,,5
